leader_date,leader_member_id,leader_position,leader_rep_total
1450612800,4873,2,7
1450612800,6155,1,8
1450612800,9304,3,5
1450612800,9571,4,5
1450699200,6155,3,12
1450699200,9288,4,10
1450699200,9571,1,14
1450699200,9679,2,14
1450785600,1,3,11
1450785600,6155,2,12
1450785600,7600,1,18
1450785600,9784,4,9
1450872000,132,4,12
1450872000,6113,3,13
1450872000,6155,2,13
1450872000,9679,1,14
1450958400,132,4,6
1450958400,6155,1,8
1450958400,7508,3,6
1450958400,9679,2,8
1451044800,1,1,16
1451044800,6237,2,12
1451044800,9679,3,11
1451044800,9784,4,10
1451131200,1,1,15
1451131200,6155,3,9
1451131200,9288,2,15
1451131200,9363,4,7
1451217600,1,2,18
1451217600,6155,1,31
1451217600,9288,4,10
1451217600,9679,3,17
1451304000,4873,1,14
1451304000,6155,3,12
1451304000,9503,2,12
1451304000,9679,4,11
1451390400,1,1,23
1451390400,1558,2,20
1451390400,9144,4,16
1451390400,9679,3,18
1451476800,1558,4,10
1451476800,9288,1,12
1451476800,9571,2,12
1451476800,9679,3,12
1451563200,1,4,9
1451563200,4873,3,9
1451563200,9571,1,13
1451563200,9679,2,13
1451649600,1558,2,13
1451649600,9288,3,12
1451649600,9571,1,15
1451649600,9679,4,11
1451736000,6113,2,11
1451736000,7600,3,9
1451736000,9288,4,9
1451736000,9679,1,13
1451822400,1558,1,21
1451822400,6155,4,17
1451822400,9304,3,18
1451822400,9679,2,18
1451908800,6155,4,17
1451908800,7600,1,23
1451908800,9304,2,19
1451908800,9679,3,17
1451995200,1558,4,10
1451995200,4873,2,13
1451995200,9288,1,19
1451995200,9679,3,12
1452081600,4873,3,15
1452081600,9288,1,27
1452081600,9353,2,17
1452081600,9571,4,14
1452168000,9144,1,21
1452168000,9149,4,7
1452168000,9668,3,8
1452168000,9679,2,19
1452254400,1,4,9
1452254400,7496,2,17
1452254400,9304,3,10
1452254400,9679,1,20
1452340800,4873,3,11
1452340800,7643,4,10
1452340800,9288,1,18
1452340800,9679,2,13
1452427200,9288,4,7
1452427200,9668,3,9
1452427200,9679,1,20
1452427200,9784,2,20
1452513600,9144,4,7
1452513600,9446,3,8
1452513600,9679,1,13
1452513600,9807,2,8
1452600000,1,4,9
1452600000,6155,3,14
1452600000,9620,2,16
1452600000,9679,1,19
1452686400,1558,4,9
1452686400,7543,2,12
1452686400,9149,3,10
1452686400,9679,1,24
1452772800,1558,3,15
1452772800,6155,1,34
1452772800,7424,2,19
1452772800,9679,4,14
1452859200,6155,1,13
1452859200,9149,4,9
1452859200,9388,3,9
1452859200,9679,2,13
1452945600,1558,4,7
1452945600,6155,1,31
1452945600,9304,3,7
1452945600,9679,2,22
1453032000,1558,3,16
1453032000,6155,4,16
1453032000,9288,2,17
1453032000,9679,1,27
1453118400,6113,2,15
1453118400,9304,3,14
1453118400,9510,4,12
1453118400,9679,1,24
1453204800,1,1,15
1453204800,6155,3,11
1453204800,9304,4,10
1453204800,9353,2,14
1453291200,1,3,11
1453291200,1558,4,11
1453291200,9288,1,18
1453291200,9679,2,15
1453377600,7424,2,16
1453377600,9304,1,21
1453377600,9503,4,13
1453377600,9848,3,14
1453464000,6322,3,9
1453464000,9112,4,9
1453464000,9288,1,18
1453464000,9668,2,12
1453550400,132,2,12
1453550400,4873,1,12
1453550400,6113,3,11
1453550400,9304,4,10
1453636800,6113,2,14
1453636800,6155,1,33
1453636800,7424,3,13
1453636800,9304,4,13
1453723200,4873,4,13
1453723200,6113,2,13
1453723200,6155,1,30
1453723200,9304,3,13
1453809600,6155,1,21
1453809600,9288,3,12
1453809600,9304,2,13
1453809600,9353,4,12
1453896000,85,4,9
1453896000,4873,1,10
1453896000,9353,3,9
1453896000,9503,2,10
1453982400,1,4,11
1453982400,6155,2,20
1453982400,9304,3,12
1453982400,9857,1,28
1454068800,1,3,9
1454068800,9288,2,10
1454068800,9304,1,12
1454068800,9679,4,9
1454155200,7508,4,11
1454155200,9288,3,15
1454155200,9304,2,25
1454155200,9679,1,26
1454241600,6113,3,16
1454241600,6155,4,16
1454241600,9288,1,28
1454241600,9304,2,27
1454328000,1,4,12
1454328000,6155,3,18
1454328000,9288,1,24
1454328000,9304,2,20
1454414400,6113,4,13
1454414400,9217,3,14
1454414400,9288,1,26
1454414400,9668,2,15
1454500800,1,2,15
1454500800,6155,4,12
1454500800,9144,3,14
1454500800,9304,1,30
1454587200,6155,3,11
1454587200,9288,4,10
1454587200,9304,2,11
1454587200,9534,1,17
1454673600,1,2,25
1454673600,9112,4,12
1454673600,9288,3,20
1454673600,9304,1,28
1454760000,1,1,13
1454760000,2220,3,9
1454760000,6113,2,12
1454760000,9304,4,9
1454846400,6155,2,23
1454846400,9288,4,16
1454846400,9304,1,24
1454846400,9679,3,18
1454932800,1,2,12
1454932800,9288,4,8
1454932800,9304,1,12
1454932800,9521,3,9
1455019200,6113,2,15
1455019200,6155,3,14
1455019200,7600,1,31
1455019200,9288,4,9
1455105600,6155,1,20
1455105600,9288,4,13
1455105600,9304,2,19
1455105600,9679,3,14
1455192000,1,3,13
1455192000,9288,2,17
1455192000,9304,4,12
1455192000,9679,1,18
1455278400,1,2,11
1455278400,9304,1,15
1455278400,9363,3,9
1455278400,9679,4,9
1455364800,1,1,22
1455364800,6113,2,20
1455364800,9288,3,19
1455364800,9872,4,14
1455451200,1,1,26
1455451200,6113,3,14
1455451200,9288,2,17
1455451200,9882,4,10
1455537600,9304,2,19
1455537600,9622,4,11
1455537600,9872,3,12
1455537600,9882,1,19
1455624000,1,1,23
1455624000,6155,4,15
1455624000,7543,2,19
1455624000,9144,3,18
1455710400,1,1,24
1455710400,6113,3,15
1455710400,9304,2,24
1455710400,9393,4,12
1455796800,9288,4,12
1455796800,9304,1,26
1455796800,9353,2,16
1455796800,9872,3,13
1455883200,293,2,14
1455883200,6113,4,12
1455883200,7504,1,14
1455883200,7636,3,13
1455969600,85,2,13
1455969600,7424,1,17
1455969600,9503,3,11
1455969600,9872,4,10
1456056000,7600,1,13
1456056000,9476,4,8
1456056000,9521,3,9
1456056000,9583,2,10
1456142400,4873,4,12
1456142400,9353,1,17
1456142400,9679,2,15
1456142400,9872,3,12
1456228800,1,3,11
1456228800,6155,4,10
1456228800,9288,2,16
1456228800,9668,1,22
1456315200,1,4,11
1456315200,9510,3,12
1456315200,9679,2,14
1456315200,9876,1,18
1456401600,7,2,8
1456401600,9144,3,7
1456401600,9503,1,10
1456401600,9876,4,7
1456488000,1,2,8
1456488000,7600,3,7
1456488000,9217,4,5
1456488000,9288,1,13
1456574400,1,2,11
1456574400,85,4,9
1456574400,6113,1,12
1456574400,9353,3,9
1456660800,4873,2,14
1456660800,6113,1,26
1456660800,7600,4,10
1456660800,9876,3,11
1456747200,6155,2,15
1456747200,9304,1,24
1456747200,9353,3,8
1456747200,9876,4,7
1456833600,1558,1,11
1456833600,9304,4,9
1456833600,9679,3,10
1456833600,9913,2,10
1456920000,132,3,8
1456920000,6155,1,17
1456920000,9876,2,14
1456920000,9916,4,6
1457006400,7543,3,7
1457006400,7600,4,6
1457006400,9304,1,29
1457006400,9863,2,8
1457092800,1,3,11
1457092800,7600,2,12
1457092800,9304,4,10
1457092800,9876,1,18
1457179200,4873,3,12
1457179200,9112,4,10
1457179200,9304,2,17
1457179200,9872,1,17
1457265600,6155,2,14
1457265600,9288,4,12
1457265600,9304,1,22
1457265600,9872,3,14
1457352000,1,4,12
1457352000,6155,1,30
1457352000,7424,2,14
1457352000,9288,3,14
1457438400,6155,2,18
1457438400,9288,3,18
1457438400,9304,1,20
1457438400,9510,4,15
1457524800,6155,1,18
1457524800,7543,2,15
1457524800,7600,4,7
1457524800,9872,3,10
1457611200,6113,4,7
1457611200,6155,1,9
1457611200,9876,2,8
1457611200,9940,3,7
1457697600,1,1,12
1457697600,6155,4,8
1457697600,9144,2,11
1457697600,9679,3,8
1457784000,9304,2,10
1457784000,9876,4,9
1457784000,9916,1,20
1457784000,9940,3,10
1457870400,132,4,5
1457870400,9304,2,5
1457870400,9916,1,13
1457870400,9940,3,5
1457956800,7543,4,8
1457956800,9288,3,10
1457956800,9583,1,15
1457956800,9916,2,15
1458043200,1,3,15
1458043200,132,2,17
1458043200,9288,4,15
1458043200,9304,1,24
1458129600,6113,2,10
1458129600,6155,4,7
1458129600,9288,3,8
1458129600,9304,1,13
1458216000,6155,3,9
1458216000,7543,2,12
1458216000,8232,4,8
1458216000,9668,1,12
1458302400,9304,1,22
1458302400,9668,3,9
1458302400,9940,4,8
1458302400,9948,2,11
1458388800,6269,3,11
1458388800,8232,1,23
1458388800,9353,2,12
1458388800,9948,4,10
1458475200,9304,1,20
1458475200,9353,2,9
1458475200,9679,4,5
1458475200,9943,3,6
1458561600,9304,3,8
1458561600,9668,2,11
1458561600,9916,1,12
1458561600,9940,4,6
1458907197,0,4,0
1458907198,0,3,0
1458907199,0,2,0
1458907200,1,1,1
1459080000,1,1,29
1459080000,2170,2,15
1459080000,6155,4,8
1459080000,9304,3,8
1459166400,1,1,17
1459166400,9571,2,15
1459166400,9668,4,12
1459166400,9958,3,13
1459252800,1558,4,11
1459252800,9353,1,21
1459252800,9549,3,12
1459252800,9583,2,12
1459339200,1,1,25
1459339200,9353,3,19
1459339200,9634,2,19
1459339200,10083,4,13
1459425600,1,2,14
1459425600,9583,3,13
1459425600,9916,4,11
1459425600,10083,1,26
1459512000,2170,4,17
1459512000,9144,3,18
1459512000,9353,2,18
1459512000,9583,1,19
1459598400,1,1,22
1459598400,2170,2,18
1459598400,9304,4,12
1459598400,9958,3,15
1459684800,1,1,33
1459684800,288,3,20
1459684800,2170,2,20
1459684800,7543,4,14
1459771200,2170,3,17
1459771200,6155,1,27
1459771200,9353,2,26
1459771200,9583,4,16
1459857600,6155,2,37
1459857600,9304,3,23
1459857600,9353,1,58
1459857600,9668,4,12
1459944000,6155,1,29
1459944000,9353,2,28
1459944000,9668,4,14
1459944000,9876,3,18
1460030400,1,1,24
1460030400,6155,2,20
1460030400,9304,3,16
1460030400,9679,4,12
1460116800,2170,2,22
1460116800,9304,1,26
1460116800,9353,3,20
1460116800,9668,4,16
1460203200,9288,3,9
1460203200,9304,1,25
1460203200,9353,4,9
1460203200,9446,2,9
1460289600,9304,1,36
1460289600,9353,2,12
1460289600,9583,3,12
1460289600,9857,4,11
1460376000,288,4,12
1460376000,7543,3,17
1460376000,9304,1,40
1460376000,9353,2,23
1460462400,9288,3,13
1460462400,9304,2,15
1460462400,9353,1,24
1460462400,10807,4,10
1460548800,9217,3,6
1460548800,9304,1,9
1460548800,9668,4,6
1460548800,11540,2,7
1460635200,1558,3,9
1460635200,6155,1,26
1460635200,7543,4,7
1460635200,9304,2,10
1460721600,274,4,10
1460721600,9353,3,10
1460721600,9583,1,18
1460721600,9876,2,17
1460808000,1,2,13
1460808000,9144,3,12
1460808000,9304,4,12
1460808000,9353,1,23
1460894400,4873,2,13
1460894400,7543,3,9
1460894400,9353,1,13
1460894400,9876,4,8
1460980800,1,4,8
1460980800,4873,2,10
1460980800,9217,3,9
1460980800,9353,1,16
1461067200,1558,2,17
1461067200,9353,1,25
1461067200,9583,4,10
1461067200,9931,3,11
1461153600,6237,2,16
1461153600,7508,4,14
1461153600,9353,1,22
1461153600,11769,3,14
1461240000,1,4,12
1461240000,132,1,34
1461240000,6269,3,12
1461240000,9872,2,17
1461326400,6237,3,9
1461326400,6269,4,8
1461326400,9353,2,9
1461326400,9668,1,10
1461412800,1558,3,6
1461412800,4873,1,11
1461412800,9872,4,6
1461412800,9950,2,10
1461499200,132,3,9
1461499200,9288,1,13
1461499200,9303,4,9
1461499200,9872,2,10
1461585600,9303,1,17
1461585600,9521,2,13
1461585600,9872,3,13
1461585600,9876,4,11
1461672000,1558,2,11
1461672000,6155,3,10
1461672000,9872,4,10
1461672000,9876,1,12
1461758400,6113,3,8
1461758400,9353,2,9
1461758400,9872,4,7
1461758400,9876,1,9
1461844800,9353,3,5
1461844800,9916,1,6
1461844800,11355,2,5
1461844800,12659,4,4
1461931200,9149,4,5
1461931200,9606,2,9
1461931200,9668,1,15
1461931200,9720,3,7
1462017600,4873,4,5
1462017600,6155,2,6
1462017600,9288,1,7
1462017600,12871,3,6
1462104000,1,2,9
1462104000,6113,1,10
1462104000,9446,4,6
1462104000,9872,3,6
1462190400,1,1,20
1462190400,9353,4,8
1462190400,9916,3,11
1462190400,12871,2,11
1462449600,1,1,63
1462449600,1558,4,9
1462449600,9303,3,12
1462449600,9446,2,14
1462536000,1,1,24
1462536000,8232,4,10
1462536000,9353,2,18
1462536000,12803,3,11
1462622400,1,1,22
1462622400,7508,2,11
1462622400,9353,4,7
1462622400,10807,3,11
1462708800,1,2,10
1462708800,6113,1,11
1462708800,9521,4,6
1462708800,10807,3,8
1462795200,1,1,14
1462795200,6113,2,7
1462795200,8232,4,6
1462795200,9353,3,6
1462881600,6260,3,4
1462881600,9334,4,3
1462881600,9931,2,4
1462881600,9950,1,10
1462968000,1,1,13
1462968000,28,2,9
1462968000,9931,3,8
1462968000,9943,4,7
1463054400,1,2,8
1463054400,9144,4,6
1463054400,9353,3,8
1463054400,9931,1,15
1463140800,1,1,33
1463140800,6113,2,9
1463140800,9112,3,7
1463140800,9876,4,7
1463227200,1,4,5
1463227200,9353,1,8
1463227200,9876,2,7
1463227200,13013,3,6
1463313600,1,1,30
1463313600,1558,4,19
1463313600,9288,3,23
1463313600,9353,2,27
1463400000,1,2,28
1463400000,1558,4,21
1463400000,9353,3,22
1463400000,9943,1,30
1463486400,1,1,28
1463486400,6249,4,11
1463486400,7543,3,13
1463486400,9353,2,14
1463572800,1,2,10
1463572800,6155,1,11
1463572800,9943,4,6
1463572800,10807,3,7
1463659200,1,4,12
1463659200,6113,3,13
1463659200,9288,1,20
1463659200,9872,2,15
1463745600,1,1,28
1463745600,9872,2,12
1463745600,9931,3,9
1463745600,10807,4,9
1463832000,1,3,9
1463832000,9288,2,9
1463832000,9872,1,14
1463832000,9931,4,8
1463918400,9288,4,7
1463918400,9872,2,11
1463918400,9931,3,8
1463918400,9943,1,14
1464004800,4873,2,11
1464004800,6155,3,10
1464004800,9872,4,10
1464004800,10807,1,12
1464091200,1,1,16
1464091200,7508,3,9
1464091200,9144,2,11
1464091200,9916,4,6
1464177600,9393,3,7
1464177600,9621,4,7
1464177600,9931,2,11
1464177600,9950,1,16
1464264000,8059,4,5
1464264000,9393,2,7
1464264000,9931,3,6
1464264000,9950,1,10
1464350400,7757,2,8
1464350400,9950,4,6
1464350400,12979,1,8
1464350400,13061,3,7
1464436800,1,1,14
1464436800,9876,4,6
1464436800,11579,2,7
1464436800,13005,3,7
1464523200,1,4,5
1464523200,7636,3,6
1464523200,9393,2,6
1464523200,11579,1,8
1464609600,7424,3,7
1464609600,9288,1,11
1464609600,9950,4,6
1464609600,13075,2,10
1464696000,1,2,13
1464696000,9288,1,17
1464696000,9583,4,9
1464696000,13075,3,11
1464782400,1,1,18
1464782400,7,2,18
1464782400,9288,4,7
1464782400,9872,3,8
1464868800,1,1,18
1464868800,4873,4,7
1464868800,7508,3,8
1464868800,13005,2,9
1464955200,1558,4,7
1464955200,4873,2,8
1464955200,6113,3,7
1464955200,9353,1,8
1465041600,4873,3,9
1465041600,7600,1,14
1465041600,13005,2,10
1465041600,13075,4,6
1465128000,4873,1,5
1465128000,7986,2,4
1465128000,13005,4,4
1465128000,13066,3,4
1465214400,1,1,18
1465214400,9353,3,14
1465214400,9521,4,8
1465214400,13005,2,14
1465300800,1,3,8
1465300800,6113,4,7
1465300800,9353,1,17
1465300800,13005,2,10
1465387200,4873,4,6
1465387200,9149,2,7
1465387200,9353,1,8
1465387200,9876,3,7
1465473600,1,1,21
1465473600,6155,3,9
1465473600,9872,2,19
1465473600,13075,4,7
1465560000,1,1,13
1465560000,6155,3,9
1465560000,9149,4,8
1465560000,9621,2,11
1465646400,1,2,11
1465646400,7600,4,6
1465646400,9876,3,9
1465646400,10706,1,11
1465732800,1,4,14
1465732800,6155,1,27
1465732800,8192,2,19
1465732800,13030,3,15
1465819200,1,3,14
1465819200,2820,1,27
1465819200,9353,2,17
1465819200,9931,4,13
1465905600,1,1,13
1465905600,8232,4,9
1465905600,9353,2,12
1465905600,10807,3,11
1465992000,2220,3,6
1465992000,2820,2,6
1465992000,9353,4,6
1465992000,9446,1,9
1466078400,7424,4,14
1466078400,7962,3,15
1466078400,9353,2,17
1466078400,9514,1,24
1466164800,1,2,17
1466164800,2750,1,28
1466164800,6113,4,15
1466164800,9514,3,16
1466251200,1,2,9
1466251200,283,4,8
1466251200,9217,1,12
1466251200,9633,3,9
1466337600,1,4,8
1466337600,9288,1,11
1466337600,9303,3,8
1466337600,9353,2,10
1466424000,1,1,30
1466424000,9353,4,14
1466424000,9931,2,22
1466424000,9950,3,18
1466510400,1,2,28
1466510400,6113,1,31
1466510400,9931,3,23
1466510400,13133,4,16
1466596800,1,1,35
1466596800,9668,4,15
1466596800,9931,2,24
1466596800,9950,3,16
1466683200,9288,4,7
1466683200,9931,3,8
1466683200,9950,1,20
1466683200,13075,2,12
1466769600,132,3,24
1466769600,9288,2,26
1466769600,9510,4,21
1466769600,9931,1,34
1466856000,8232,4,18
1466856000,9288,3,19
1466856000,9931,1,23
1466856000,13075,2,23
1466942400,7424,1,17
1466942400,9288,3,14
1466942400,9705,4,12
1466942400,9943,2,16
1467028800,9303,1,19
1467028800,9626,3,11
1467028800,9705,2,17
1467028800,9931,4,11
1467115200,1,1,61
1467115200,1558,3,15
1467115200,6249,4,14
1467115200,9353,2,25
1467201600,1,2,28
1467201600,9353,1,36
1467201600,9931,3,15
1467201600,13106,4,12
1467288000,1,2,13
1467288000,9353,1,18
1467288000,9534,4,9
1467288000,9950,3,10
1467374400,1,1,49
1467374400,132,4,13
1467374400,9144,3,13
1467374400,9353,2,19
1467460800,1,3,10
1467460800,7600,4,9
1467460800,9303,2,11
1467460800,9626,1,11
1467547200,1,1,16
1467547200,9353,4,9
1467547200,9931,2,12
1467547200,13106,3,10
1467633600,1,1,18
1467633600,6269,3,9
1467633600,9353,4,9
1467633600,9931,2,11
1467720000,1,1,46
1467720000,9303,2,13
1467720000,9353,4,10
1467720000,13106,3,12
1467806400,1,1,28
1467806400,9303,3,14
1467806400,9353,2,19
1467806400,13106,4,12
1467892800,1,4,7
1467892800,9353,3,7
1467892800,9912,2,9
1467892800,13075,1,10
1467979200,1,1,56
1467979200,9916,3,12
1467979200,9931,2,15
1467979200,13141,4,9
1468065600,1,1,28
1468065600,7600,2,22
1468065600,7962,4,10
1468065600,9353,3,11
1468152000,1,1,38
1468152000,1558,4,10
1468152000,7600,2,21
1468152000,9303,3,10
1468238400,1,2,16
1468238400,7424,3,15
1468238400,9288,1,25
1468238400,9931,4,12
1468324800,1,1,40
1468324800,9144,2,17
1468324800,9622,3,14
1468324800,13204,4,12
1468411200,1,2,16
1468411200,9288,4,11
1468411200,9353,1,18
1468411200,9571,3,14
1468497600,9353,1,30
1468497600,9931,2,16
1468497600,13030,3,15
1468497600,13141,4,14
1468584000,1,1,56
1468584000,4873,4,15
1468584000,9571,3,24
1468584000,9931,2,46
1468670400,1,1,68
1468670400,9353,2,24
1468670400,9571,4,17
1468670400,9931,3,22
1468756800,1,2,40
1468756800,7600,4,13
1468756800,9353,1,43
1468756800,13141,3,16
1468843200,1,1,50
1468843200,7600,2,14
1468843200,9353,4,10
1468843200,13030,3,11
1468929600,1,1,37
1468929600,1558,3,14
1468929600,9353,2,17
1468929600,13141,4,10
1469016000,1,1,33
1469016000,7600,3,20
1469016000,9353,2,28
1469016000,13068,4,11
1469102400,1,2,24
1469102400,8192,3,16
1469102400,9353,1,26
1469102400,13030,4,15
1469188800,1,1,25
1469188800,4873,4,13
1469188800,9353,2,20
1469188800,9446,3,13
1469275200,7600,4,12
1469275200,9353,1,20
1469275200,9510,3,14
1469275200,9931,2,15
1469361600,1,2,22
1469361600,1558,3,22
1469361600,7600,4,22
1469361600,9353,1,40
1469448000,6113,3,14
1469448000,7600,2,22
1469448000,9288,4,14
1469448000,9353,1,30
1469534400,1,2,27
1469534400,9353,1,40
1469534400,9861,3,25
1469534400,13257,4,15
1469620800,1,3,11
1469620800,9288,4,11
1469620800,9353,1,27
1469620800,9931,2,18
1469707200,6260,1,17
1469707200,7600,4,12
1469707200,9303,2,15
1469707200,9353,3,14
1469793600,1,2,16
1469793600,9303,4,13
1469793600,9353,1,18
1469793600,10807,3,15
1469880000,1,4,8
1469880000,958,2,10
1469880000,9149,3,9
1469880000,9353,1,16
1469966400,1,1,15
1469966400,9353,3,11
1469966400,9571,4,9
1469966400,10807,2,14
1470052800,1,1,12
1470052800,7600,2,11
1470052800,9353,3,11
1470052800,9931,4,9
1470139200,1,1,13
1470139200,7600,2,13
1470139200,9514,3,11
1470139200,13294,4,9
1470225600,1,3,10
1470225600,9720,2,12
1470225600,9931,1,15
1470225600,13030,4,8
1470312000,2075,3,6
1470312000,9149,2,8
1470312000,9514,4,6
1470312000,9931,1,16
1470398400,1558,1,13
1470398400,9931,3,9
1470398400,10083,4,7
1470398400,13141,2,11
1470484800,1,1,17
1470484800,1558,2,11
1470484800,7508,3,7
1470484800,10083,4,6
1470571200,1,1,15
1470571200,132,4,7
1470571200,1558,2,10
1470571200,9583,3,9
1470657600,1558,2,13
1470657600,6113,1,23
1470657600,9353,3,7
1470657600,13141,4,7
1470744000,7600,4,7
1470744000,9621,3,7
1470744000,9931,2,9
1470744000,13075,1,13
1470830400,1,1,17
1470830400,7405,4,9
1470830400,9353,2,13
1470830400,13298,3,9
1470916800,1,3,15
1470916800,9353,2,18
1470916800,9583,1,20
1470916800,10807,4,13
1471003200,1,1,13
1471003200,9288,2,9
1471003200,9303,4,7
1471003200,9583,3,7
1471089600,6155,4,10
1471089600,7600,1,11
1471089600,9583,3,10
1471089600,13075,2,10
1471176000,9353,4,6
1471176000,9446,1,8
1471176000,9872,3,6
1471176000,13075,2,7
1471262400,1,4,6
1471262400,8816,1,9
1471262400,9288,2,8
1471262400,13141,3,7
1471348800,1558,1,9
1471348800,8816,3,7
1471348800,9288,2,9
1471348800,13331,4,5
1471435200,1,1,15
1471435200,1558,3,6
1471435200,9503,4,4
1471435200,9583,2,7
1471521600,1,1,9
1471521600,1558,2,8
1471521600,9393,4,7
1471521600,9503,3,7
1471608000,1,1,12
1471608000,8192,4,6
1471608000,9720,3,6
1471608000,13246,2,6
1471694400,7962,2,7
1471694400,9149,4,6
1471694400,9288,3,6
1471694400,9353,1,8
1471780800,1558,1,8
1471780800,6155,3,7
1471780800,7962,2,7
1471780800,9720,4,6
1471867200,6155,4,8
1471867200,7600,2,9
1471867200,9112,1,11
1471867200,9720,3,8
1471953600,1,2,8
1471953600,7600,1,10
1471953600,9583,3,7
1471953600,13342,4,6
1472040000,7405,2,7
1472040000,7600,1,8
1472040000,9288,4,4
1472040000,9912,3,5
1472126400,68,3,6
1472126400,9720,4,6
1472126400,9912,1,11
1472126400,13110,2,7
1472212800,1,4,10
1472212800,9720,3,10
1472212800,13110,1,13
1472212800,13352,2,11
1472299200,68,2,10
1472299200,9353,4,5
1472299200,13110,3,10
1472299200,13328,1,12
1472385600,68,1,14
1472385600,6113,4,7
1472385600,9872,2,13
1472385600,13352,3,7
1472472000,1,1,12
1472472000,6269,3,8
1472472000,9626,2,10
1472472000,9872,4,8
1472558400,1,3,8
1472558400,6260,2,9
1472558400,9446,1,11
1472558400,9534,4,8
1472644800,6260,4,8
1472644800,9534,2,9
1472644800,13354,1,10
1472644800,13371,3,8
1472731200,7405,3,10
1472731200,9393,2,12
1472731200,9720,4,9
1472731200,13110,1,13
1472817600,1558,2,13
1472817600,2220,4,9
1472817600,9288,1,15
1472817600,9534,3,9
1472904000,1558,1,15
1472904000,6113,2,7
1472904000,9303,3,6
1472904000,9720,4,6
1472990400,1558,2,9
1472990400,9720,4,7
1472990400,10083,3,7
1472990400,13338,1,15
1473076800,9353,4,6
1473076800,9393,1,9
1473076800,9931,3,7
1473076800,10083,2,7
1473163200,1,1,11
1473163200,6155,3,8
1473163200,9353,4,6
1473163200,9393,2,10
1473249600,1,2,24
1473249600,68,3,8
1473249600,9353,1,26
1473249600,13328,4,7
1473336000,1,1,17
1473336000,4873,4,12
1473336000,9353,3,13
1473336000,9705,2,14
1473422400,1,3,8
1473422400,9353,1,12
1473422400,9668,4,8
1473422400,13342,2,9
1473508800,1,1,17
1473508800,68,3,11
1473508800,9571,4,7
1473508800,10083,2,11
1473595200,1,1,16
1473595200,9303,3,7
1473595200,9864,4,4
1473595200,9931,2,9
1473681600,1,3,8
1473681600,7405,4,8
1473681600,9353,2,9
1473681600,13338,1,10
1473768000,1,1,40
1473768000,9144,4,12
1473768000,9353,2,22
1473768000,9720,3,14
1473854400,1,1,30
1473854400,9144,4,14
1473854400,9288,2,27
1473854400,9353,3,21
1473940800,6122,2,16
1473940800,9144,3,12
1473940800,9288,4,9
1473940800,13338,1,17
1474027200,7,1,17
1474027200,6113,2,16
1474027200,9288,3,13
1474027200,9668,4,12
1474113600,1,2,8
1474113600,132,4,8
1474113600,6113,3,8
1474113600,9303,1,10
1474200000,7600,4,9
1474200000,9446,3,9
1474200000,9668,2,10
1474200000,9931,1,12
1474286400,132,4,5
1474286400,2220,3,6
1474286400,9288,1,8
1474286400,9446,2,8
1474372800,9864,4,9
1474372800,9872,3,10
1474372800,9931,2,12
1474372800,13338,1,16
1474459200,6269,4,5
1474459200,9931,1,13
1474459200,11691,2,10
1474459200,13461,3,8
1474545600,958,4,5
1474545600,1558,1,13
1474545600,2220,2,8
1474545600,13471,3,6
1474632000,958,3,6
1474632000,2306,4,5
1474632000,6155,2,6
1474632000,9622,1,9
1474718400,7600,2,10
1474718400,9446,4,6
1474718400,9622,1,13
1474718400,9931,3,8
1474804800,9303,4,8
1474804800,9571,2,10
1474804800,9622,3,8
1474804800,9668,1,12
1474891200,8232,4,8
1474891200,9144,1,12
1474891200,9571,3,11
1474891200,9622,2,12
1474977600,1,4,5
1474977600,6269,1,7
1474977600,9534,2,7
1474977600,13075,3,5
1475064000,6260,3,8
1475064000,6269,2,8
1475064000,9393,1,10
1475064000,9622,4,6
1475150400,2170,3,8
1475150400,7600,1,15
1475150400,9622,2,15
1475150400,13352,4,7
1475236800,7600,1,10
1475236800,9288,3,6
1475236800,9931,4,5
1475236800,13338,2,6
1475323200,6237,3,7
1475323200,9571,2,7
1475323200,9720,4,6
1475323200,9931,1,13
1475409600,6237,3,10
1475409600,9622,2,11
1475409600,9668,1,12
1475409600,13338,4,8
1475496000,2170,2,14
1475496000,6237,4,5
1475496000,9288,1,19
1475496000,9931,3,7
1475582400,1,4,11
1475582400,9144,3,15
1475582400,9288,1,20
1475582400,13510,2,15
1475668800,9288,2,19
1475668800,9622,1,20
1475668800,9668,4,8
1475668800,13510,3,18
1475755200,9240,2,11
1475755200,9288,4,7
1475755200,12979,3,10
1475755200,13510,1,16
1475841600,7816,3,9
1475841600,9288,2,9
1475841600,9353,1,14
1475841600,9622,4,8
1475928000,9288,1,15
1475928000,9622,4,8
1475928000,9668,2,11
1475928000,9720,3,10
1476014400,9705,3,10
1476014400,10706,4,9
1476014400,13342,2,12
1476014400,13418,1,31
1476100800,9476,1,22
1476100800,9668,2,18
1476100800,9920,3,17
1476100800,13418,4,16
1476187200,9288,4,10
1476187200,9446,3,12
1476187200,9622,1,21
1476187200,9668,2,15
1476273600,1,1,20
1476273600,9668,3,9
1476273600,13030,4,6
1476273600,13527,2,15
1476360000,1,2,8
1476360000,8192,4,6
1476360000,9353,3,7
1476360000,10706,1,9
1476446400,9303,2,7
1476446400,9668,1,12
1476446400,9861,3,7
1476446400,9931,4,6
1476532800,1,1,22
1476532800,7962,3,8
1476532800,9668,4,7
