mt_id,mt_date,mt_title,mt_starter_id,mt_start_time,mt_last_post_time,mt_to_count,mt_to_member_id,mt_replies,mt_first_msg_id,mt_is_draft,mt_is_deleted
1320,2012-12-15T07:49:25Z,Hi,0,2012-12-15T07:49:25Z,2012-12-15T07:49:25Z,1,53,0,4669,FALSE,TRUE
1325,2012-12-15T07:52:10Z,Hi,0,2012-12-15T07:52:10Z,2012-12-15T07:52:10Z,1,184,0,4674,FALSE,TRUE
1328,2012-12-15T07:52:57Z,Hi,0,2012-12-15T07:52:56Z,2012-12-15T07:52:57Z,1,1368,0,4677,FALSE,TRUE
1329,2012-12-15T07:53:09Z,Hi,0,2012-12-15T07:53:09Z,2012-12-15T07:53:09Z,1,246,0,4678,FALSE,TRUE
1330,2012-12-15T07:53:24Z,Hi,0,2012-12-15T07:53:24Z,2012-12-15T07:53:24Z,1,65,0,4679,FALSE,TRUE
1331,2012-12-15T07:53:37Z,Hi,0,2012-12-15T07:53:37Z,2012-12-15T07:53:37Z,1,364,0,4680,FALSE,TRUE
1332,2012-12-15T07:53:50Z,Hi,0,2012-12-15T07:53:49Z,2012-12-15T07:53:50Z,1,296,0,4681,FALSE,TRUE
1333,2012-12-15T07:54:03Z,Hi,0,2012-12-15T07:54:03Z,2013-07-25T16:40:33Z,1,86,1,4682,FALSE,TRUE
1334,2012-12-15T07:54:21Z,Hi,0,2012-12-15T07:54:21Z,2012-12-15T23:08:33Z,1,158,1,4683,FALSE,TRUE
1335,2012-12-15T07:54:38Z,Hi,0,2012-12-15T07:54:38Z,2012-12-17T04:37:46Z,1,279,1,4684,FALSE,TRUE
1336,2012-12-15T07:56:59Z,Hi,0,2012-12-15T07:56:59Z,2012-12-15T07:56:59Z,1,230,0,4685,FALSE,TRUE
1338,2012-12-15T07:57:27Z,Hi,0,2012-12-15T07:57:27Z,2012-12-15T07:57:27Z,1,446,0,4687,FALSE,TRUE
1340,2012-12-15T07:57:59Z,Hi,0,2012-12-15T07:57:58Z,2012-12-15T07:57:59Z,1,25,0,4689,FALSE,TRUE
1342,2012-12-15T07:58:31Z,Hi,0,2012-12-15T07:58:31Z,2012-12-15T07:58:31Z,1,157,0,4691,FALSE,TRUE
1343,2012-12-15T07:58:44Z,Hi,0,2012-12-15T07:58:44Z,2012-12-15T07:58:44Z,1,41,0,4692,FALSE,TRUE
1344,2012-12-15T08:00:15Z,Hi,0,2012-12-15T08:00:15Z,2012-12-15T08:00:15Z,1,182,0,4693,FALSE,TRUE
1346,2012-12-15T08:00:46Z,Hi,0,2012-12-15T08:00:46Z,2012-12-15T08:00:46Z,1,255,0,4695,FALSE,TRUE
1347,2012-12-15T08:01:00Z,Hi,0,2012-12-15T08:01:00Z,2012-12-15T08:01:00Z,1,331,0,4696,FALSE,TRUE
1348,2012-12-15T08:01:13Z,Hi,0,2012-12-15T08:01:13Z,2012-12-15T08:01:13Z,1,204,0,4697,FALSE,TRUE
1352,2012-12-15T08:02:13Z,Hi,0,2012-12-15T08:02:13Z,2012-12-15T08:02:13Z,1,54,0,4701,FALSE,TRUE
1354,2012-12-15T08:02:40Z,Hi,0,2012-12-15T08:02:40Z,2012-12-15T08:02:40Z,1,9,0,4703,FALSE,TRUE
1355,2012-12-15T08:03:04Z,Hi,0,2012-12-15T08:03:04Z,2012-12-15T08:03:04Z,1,240,0,4704,FALSE,TRUE
1356,2012-12-15T08:03:18Z,Hi,0,2012-12-15T08:03:18Z,2012-12-15T08:03:18Z,1,164,0,4705,FALSE,TRUE
1987,2013-10-21T02:37:52Z,Hi,0,2013-10-21T02:37:52Z,2013-10-21T02:37:52Z,1,133,0,7201,FALSE,TRUE
1360,2012-12-15T08:05:21Z,Hi,0,2012-12-15T08:05:21Z,2012-12-15T08:05:21Z,1,4,0,4709,FALSE,TRUE
1361,2012-12-15T08:05:37Z,Hi,0,2012-12-15T08:05:37Z,2012-12-15T08:05:37Z,1,3,0,4710,FALSE,TRUE
2722,2014-04-11T00:57:18Z,Hello,7636,2014-04-11T00:57:18Z,2014-04-15T12:38:27Z,2,6269,12,8604,FALSE,FALSE
1363,2012-12-15T08:06:10Z,Hi,0,2012-12-15T08:06:10Z,2012-12-15T10:03:37Z,1,13,1,4712,FALSE,TRUE
1404,2012-12-28T23:37:36Z,...,315,2012-12-28T23:37:36Z,2013-01-01T14:20:14Z,1,2099,8,4871,FALSE,FALSE
1366,2012-12-15T18:31:08Z,KoA,161,2012-12-15T18:31:08Z,2012-12-16T20:23:04Z,1,323,2,4722,FALSE,TRUE
1367,2012-12-18T02:05:01Z,Hello,1176,2012-12-18T02:05:01Z,2013-01-03T23:25:41Z,1,0,6,4735,FALSE,FALSE
1368,2012-12-18T02:06:53Z,Ahoy,1176,2012-12-18T02:06:53Z,2012-12-18T02:06:53Z,1,0,0,4736,FALSE,FALSE
1369,2012-12-18T02:07:03Z,Ahoy,1176,2012-12-18T02:07:02Z,2012-12-18T02:07:02Z,1,0,0,4737,FALSE,FALSE
1370,2012-12-18T02:08:15Z,Hello,1176,2012-12-18T02:08:14Z,2012-12-19T05:31:59Z,1,0,2,4738,FALSE,FALSE
1371,2012-12-18T02:08:38Z,Hello,1176,2012-12-18T02:08:38Z,2012-12-18T02:08:38Z,2,79,0,4739,FALSE,FALSE
1372,2012-12-18T02:08:47Z,Hello&#33;,1176,2012-12-18T02:08:47Z,2012-12-18T02:08:47Z,1,0,0,4740,FALSE,FALSE
1373,2012-12-18T02:09:01Z,Hello,1176,2012-12-18T02:09:01Z,2012-12-18T02:09:01Z,1,0,0,4741,FALSE,FALSE
1374,2012-12-18T02:09:09Z,Salutations,1176,2012-12-18T02:09:09Z,2012-12-18T02:09:09Z,2,183,0,4742,FALSE,FALSE
1376,2012-12-20T00:37:17Z,Boas,0,2012-12-20T00:37:17Z,2012-12-23T13:08:27Z,2,208,5,4747,FALSE,FALSE
1377,2012-12-20T13:21:11Z,lel,2075,2012-12-20T13:21:11Z,2012-12-20T19:55:05Z,1,288,6,4749,FALSE,TRUE
1378,2012-12-20T20:09:45Z,Recommendations,164,2012-12-20T20:09:45Z,2012-12-20T20:09:45Z,1,7,0,4759,FALSE,FALSE
1379,2012-12-20T22:12:33Z,Fascist Capitalism,0,2012-12-20T22:12:33Z,2012-12-22T04:06:00Z,2,84,5,4760,FALSE,FALSE
1380,2012-12-20T22:16:09Z,Intro thread,67,2012-12-20T22:16:09Z,2012-12-20T22:22:45Z,1,2256,2,4762,FALSE,TRUE
1381,2012-12-20T23:23:24Z,the Internets is a small place sometimes,0,2012-12-20T23:23:24Z,2012-12-22T20:02:09Z,1,2256,3,4766,FALSE,TRUE
1383,2012-12-23T00:48:15Z,Hi,130,2012-12-23T00:48:15Z,2012-12-23T02:14:04Z,1,2271,1,4782,FALSE,TRUE
1387,2012-12-25T05:05:44Z,regarding your question,72,2012-12-25T05:05:44Z,2012-12-25T09:01:20Z,2,1793,2,4796,FALSE,FALSE
1388,2012-12-25T06:55:54Z,Revolutionary leftist is back&#33;,72,2012-12-25T06:55:54Z,2012-12-25T06:55:54Z,2,2,0,4797,FALSE,FALSE
1389,2012-12-25T14:43:10Z,Hi&#33;,2099,2012-12-25T14:43:09Z,2012-12-25T15:03:12Z,1,495,1,4800,FALSE,TRUE
1390,2012-12-25T18:14:17Z,RPGs,35,2012-12-25T18:14:17Z,2012-12-25T22:22:47Z,1,2205,7,4802,FALSE,TRUE
1677,2013-05-06T22:06:26Z,"Hey,",3491,2013-05-06T22:06:26Z,2013-05-09T04:40:18Z,1,821,12,6115,FALSE,TRUE
1394,2012-12-27T03:15:19Z,&#39;Ello ,0,2012-12-27T03:15:19Z,2013-01-03T23:25:01Z,1,1176,2,4829,FALSE,TRUE
1395,2012-12-27T09:44:21Z,You,84,2012-12-27T09:44:21Z,2012-12-27T20:36:24Z,2,146,11,4831,FALSE,FALSE
1396,2012-12-27T16:13:41Z,Hello&#33;,2099,2012-12-27T16:13:41Z,2012-12-27T22:57:19Z,1,188,2,4832,FALSE,TRUE
3246,2015-03-16T20:13:51Z,A nigger asshole,9194,2015-03-16T20:13:50Z,2015-03-16T20:13:50Z,1,9176,0,11167,FALSE,FALSE
1398,2012-12-28T00:54:23Z,I think I do know you.,2288,2012-12-28T00:54:23Z,2012-12-28T09:47:36Z,1,0,2,4847,FALSE,FALSE
1402,2012-12-28T21:28:16Z,William F. Buckley Jr.,108,2012-12-28T21:28:12Z,2012-12-28T22:05:54Z,2,84,3,4864,FALSE,FALSE
1757,2013-06-25T20:02:13Z,Current Events/International System,3143,2013-06-25T20:02:12Z,2013-06-25T20:23:49Z,1,49,1,6401,FALSE,TRUE
1400,2012-12-28T03:25:35Z,.,130,2012-12-28T03:25:35Z,2012-12-28T03:34:22Z,1,108,2,4851,FALSE,TRUE
1401,2012-12-28T09:48:07Z,Good quote,0,2012-12-28T09:48:07Z,2012-12-28T10:25:39Z,1,72,1,4856,FALSE,TRUE
1403,2012-12-28T23:16:01Z,Hi&#33;,2099,2012-12-28T23:16:01Z,2012-12-28T23:29:09Z,1,315,2,4868,FALSE,TRUE
1416,2012-12-30T13:04:44Z,"Oi, mate&#33;",0,2012-12-30T13:04:44Z,2014-03-02T19:21:25Z,1,132,28,4914,FALSE,FALSE
1405,2012-12-29T00:55:03Z,Here It Is,130,2012-12-29T00:55:02Z,2012-12-29T01:38:04Z,1,84,4,4876,FALSE,TRUE
1406,2012-12-29T01:24:51Z,story,0,2012-12-29T01:24:50Z,2013-01-04T04:30:03Z,2,72,14,4879,FALSE,FALSE
1407,2012-12-29T13:30:50Z,Pinochet,108,2012-12-29T13:30:49Z,2012-12-29T17:15:53Z,2,84,1,4886,FALSE,FALSE
1408,2012-12-29T13:42:08Z,Hello,2319,2012-12-29T13:42:08Z,2012-12-30T01:56:10Z,2,28,6,4887,FALSE,FALSE
1409,2012-12-29T18:31:57Z,hahahahahaha,49,2012-12-29T18:31:56Z,2012-12-29T18:31:56Z,1,84,0,4894,FALSE,TRUE
1410,2012-12-29T19:56:21Z,You have a point about Eugenics,288,2012-12-29T19:56:21Z,2012-12-29T19:56:21Z,1,49,0,4895,FALSE,FALSE
1847,2013-08-24T04:16:10Z,Join the thread,6113,2013-08-24T04:16:10Z,2013-08-24T04:16:10Z,1,6190,0,6753,FALSE,TRUE
1412,2012-12-29T23:59:22Z,"Aristocrat,",49,2012-12-29T23:59:22Z,2012-12-29T23:59:22Z,1,298,0,4902,FALSE,TRUE
1413,2012-12-30T02:16:46Z,Hi,146,2012-12-30T02:16:46Z,2012-12-30T06:49:58Z,2,2319,1,4905,FALSE,FALSE
1414,2012-12-30T06:14:25Z,Hi&#33;,2319,2012-12-30T06:14:25Z,2012-12-30T06:33:26Z,2,29,1,4908,FALSE,FALSE
1415,2012-12-30T06:20:25Z,Hi.,2319,2012-12-30T06:20:25Z,2012-12-30T07:06:41Z,1,49,2,4909,FALSE,FALSE
1477,2013-01-21T19:06:49Z,Just,130,2013-01-21T19:06:49Z,2013-01-21T19:08:52Z,1,132,2,5230,FALSE,FALSE
1417,2012-12-31T01:14:54Z,Hi&#33;,2099,2012-12-31T01:14:54Z,2013-01-01T13:06:14Z,1,2220,8,4925,FALSE,TRUE
1418,2012-12-31T01:52:35Z,Salute...,283,2012-12-31T01:52:35Z,2012-12-31T01:52:35Z,1,2319,0,4926,FALSE,TRUE
1419,2012-12-31T02:32:16Z,"Greetings,",35,2012-12-31T02:32:16Z,2013-01-08T12:03:36Z,1,2319,7,4927,FALSE,TRUE
1420,2012-12-31T05:06:13Z,Question,35,2012-12-31T05:06:13Z,2012-12-31T05:06:13Z,1,84,0,4928,FALSE,TRUE
1421,2012-12-31T06:04:44Z,Hey,317,2012-12-31T06:04:44Z,2012-12-31T06:21:14Z,2,293,1,4929,FALSE,FALSE
1422,2012-12-31T07:22:03Z,You failed the sprudo test,49,2012-12-31T07:22:03Z,2013-01-05T03:25:18Z,1,317,41,4934,FALSE,TRUE
1423,2013-01-02T09:41:00Z,Hello.,2099,2013-01-02T09:41:00Z,2013-01-05T15:25:58Z,1,279,6,4970,FALSE,TRUE
1424,2013-01-03T10:14:09Z,Hello,7,2013-01-03T10:14:08Z,2013-01-06T02:07:05Z,2,2037,5,4976,FALSE,FALSE
1425,2013-01-03T10:39:10Z,Hello.,2099,2013-01-03T10:39:09Z,2013-01-04T12:06:44Z,1,188,8,4977,FALSE,TRUE
1426,2013-01-03T16:56:08Z,Victory&#33;,72,2013-01-03T16:56:08Z,2013-01-03T17:00:54Z,2,1066,1,4982,FALSE,FALSE
1427,2013-01-03T17:10:56Z,skype,0,2013-01-03T17:10:56Z,2013-01-03T19:12:23Z,1,2075,1,4984,FALSE,FALSE
1428,2013-01-03T18:01:38Z,Hey,2319,2013-01-03T18:01:38Z,2013-01-03T19:43:38Z,1,7,1,4986,FALSE,FALSE
1429,2013-01-03T18:04:45Z,Hey...,2319,2013-01-03T18:04:45Z,2013-01-03T18:37:53Z,1,2075,1,4987,FALSE,FALSE
1430,2013-01-03T18:29:36Z,Hey...,2319,2013-01-03T18:29:36Z,2013-01-03T18:33:26Z,2,28,1,4988,FALSE,FALSE
1431,2013-01-03T19:07:30Z,DNA testing,0,2013-01-03T19:07:30Z,2013-01-03T19:32:24Z,1,2075,5,4991,FALSE,FALSE
1464,2013-01-11T14:43:17Z,Hello.,2099,2013-01-11T14:43:17Z,2013-01-11T15:29:54Z,1,1109,10,5170,FALSE,FALSE
1432,2013-01-03T20:10:41Z,Hey&#33;,2075,2013-01-03T20:10:41Z,2013-01-05T22:25:20Z,1,2349,3,4999,FALSE,TRUE
1435,2013-01-04T22:43:11Z,Salut&#33;,0,2013-01-04T22:43:11Z,2013-01-04T22:50:45Z,1,67,1,5031,FALSE,FALSE
1436,2013-01-05T03:41:23Z,Banned again.,0,2013-01-05T03:41:23Z,2013-01-05T07:42:38Z,1,2288,1,5043,FALSE,TRUE
1438,2013-01-05T19:28:54Z,Hello.,2099,2013-01-05T19:28:54Z,2013-01-05T19:58:23Z,1,335,8,5053,FALSE,TRUE
1439,2013-01-05T19:30:15Z,Hey,2075,2013-01-05T19:30:15Z,2013-01-05T19:41:33Z,1,4,1,5054,FALSE,TRUE
1458,2013-01-09T22:14:52Z,what is going on,161,2013-01-09T22:14:52Z,2013-01-09T22:26:45Z,1,2243,3,5148,FALSE,TRUE
1456,2013-01-09T14:21:18Z,Is this who I think it is?,2,2013-01-09T14:21:17Z,2013-01-09T17:29:19Z,1,2392,2,5132,FALSE,FALSE
1480,2013-01-22T14:26:24Z,:),0,2013-01-22T14:26:24Z,2013-01-22T14:26:24Z,1,2345,0,5237,FALSE,TRUE
1485,2013-01-24T19:00:17Z,Hello&#33;,0,2013-01-24T19:00:17Z,2013-01-24T19:07:18Z,1,132,1,5268,FALSE,FALSE
1486,2013-01-25T20:45:06Z,...,0,2013-01-25T20:45:06Z,2013-01-25T20:45:06Z,2,2275,0,5276,FALSE,FALSE
1487,2013-01-25T20:55:26Z,Enquiry ,0,2013-01-25T20:55:26Z,2013-01-25T22:05:04Z,1,16,4,5277,FALSE,FALSE
1521,2013-02-06T19:14:28Z,lippy boy,7,2013-02-06T19:14:28Z,2013-02-06T20:39:40Z,1,2275,2,5400,FALSE,TRUE
1488,2013-01-26T08:19:07Z,Thank you&#33;,0,2013-01-26T08:19:07Z,2013-01-26T08:52:12Z,2,2037,6,5282,FALSE,FALSE
1489,2013-01-26T20:45:40Z,Apology ,0,2013-01-26T20:45:39Z,2013-01-27T21:39:25Z,2,2275,7,5291,FALSE,FALSE
1491,2013-01-26T21:27:02Z,Capitalism,0,2013-01-26T21:27:02Z,2013-01-26T21:32:02Z,1,2678,2,5295,FALSE,TRUE
1492,2013-01-26T21:27:52Z,Capitalism,0,2013-01-26T21:27:52Z,2013-01-26T21:58:17Z,1,274,3,5296,FALSE,TRUE
1517,2013-02-05T03:02:03Z,greetings,35,2013-02-05T03:02:03Z,2013-03-26T07:04:30Z,1,2809,12,5389,FALSE,TRUE
1493,2013-01-26T22:00:43Z,Hail&#33;,857,2013-01-26T22:00:43Z,2013-01-26T23:21:40Z,1,0,4,5306,FALSE,FALSE
1520,2013-02-06T19:05:04Z,Activism,0,2013-02-06T19:05:04Z,2013-02-21T12:23:06Z,2,49,3,5399,FALSE,FALSE
1497,2013-01-27T03:57:00Z,hey,0,2013-01-27T03:56:59Z,2013-01-27T20:14:20Z,1,130,2,5317,FALSE,TRUE
1498,2013-01-27T16:13:27Z,nazi=fascist,0,2013-01-27T16:13:27Z,2013-01-27T17:39:47Z,1,208,1,5320,FALSE,TRUE
1499,2013-01-27T20:58:14Z,Manual Activation,274,2013-01-27T20:58:14Z,2013-02-01T09:40:05Z,1,1,1,5324,FALSE,FALSE
1501,2013-01-30T02:28:14Z,Digital Security,130,2013-01-30T02:28:13Z,2013-01-31T00:17:13Z,1,7,3,5331,FALSE,FALSE
1502,2013-01-31T22:36:34Z,m88888,2075,2013-01-31T22:36:33Z,2013-02-01T07:33:29Z,1,130,6,5335,FALSE,TRUE
1503,2013-02-01T09:05:38Z,"Pickens County, Georgia",0,2013-02-01T09:05:38Z,2013-02-09T02:01:21Z,2,49,1,5342,FALSE,FALSE
1510,2013-02-03T11:38:31Z,...,0,2013-02-03T11:38:31Z,2013-02-03T12:05:27Z,2,1066,1,5368,FALSE,FALSE
1846,2013-08-23T21:54:05Z,steroids,49,2013-08-23T21:54:05Z,2013-08-25T16:15:09Z,2,288,2,6745,FALSE,FALSE
1505,2013-02-01T22:38:50Z,Here you go,16,2013-02-01T22:38:50Z,2013-02-01T23:16:50Z,1,85,1,5348,FALSE,TRUE
1507,2013-02-02T03:33:04Z,Thanks for the reading material,2750,2013-02-02T03:33:04Z,2013-02-07T03:33:32Z,1,7,3,5352,FALSE,FALSE
1508,2013-02-02T08:51:58Z,Hello,857,2013-02-02T08:51:58Z,2013-02-02T10:11:38Z,2,158,3,5354,FALSE,FALSE
1509,2013-02-02T23:01:24Z,NBU,0,2013-02-02T23:01:24Z,2013-02-09T06:53:07Z,2,2037,3,5367,FALSE,FALSE
1514,2013-02-04T02:47:16Z,...,315,2013-02-04T02:47:13Z,2013-02-04T02:47:13Z,1,1,0,5373,FALSE,FALSE
1515,2013-02-04T18:03:49Z,Hey,293,2013-02-04T18:03:49Z,2013-02-05T16:40:04Z,2,2809,1,5375,FALSE,FALSE
1516,2013-02-05T00:36:31Z,your avatar,161,2013-02-05T00:36:31Z,2013-02-05T01:59:02Z,1,315,5,5376,FALSE,TRUE
1518,2013-02-05T03:52:40Z,Paintings,0,2013-02-05T03:52:40Z,2013-02-05T03:58:59Z,1,161,1,5390,FALSE,FALSE
1519,2013-02-05T19:40:45Z,le ethnic cleansing face,1986,2013-02-05T19:40:45Z,2013-02-05T19:40:45Z,2,7,0,5394,FALSE,FALSE
1522,2013-02-07T06:03:58Z,Greetings,857,2013-02-07T06:03:57Z,2013-02-14T11:27:55Z,2,2037,10,5408,FALSE,FALSE
1523,2013-02-08T06:17:25Z,Hello from Australia,857,2013-02-08T06:17:25Z,2013-02-25T05:01:24Z,2,44,3,5411,FALSE,FALSE
1524,2013-02-08T06:20:45Z,mdma,315,2013-02-08T06:20:45Z,2013-02-08T18:25:13Z,1,132,2,5412,FALSE,FALSE
1525,2013-02-08T06:21:03Z,Luther,857,2013-02-08T06:21:03Z,2013-02-08T13:09:42Z,2,131,2,5413,FALSE,FALSE
1526,2013-02-08T06:24:12Z,Hello from Australia,857,2013-02-08T06:24:12Z,2013-02-24T05:52:18Z,2,315,29,5414,FALSE,FALSE
1527,2013-02-08T06:26:02Z,Hey,857,2013-02-08T06:26:02Z,2013-02-08T06:38:21Z,1,67,1,5415,FALSE,FALSE
1528,2013-02-08T06:26:49Z,hello,857,2013-02-08T06:26:49Z,2013-02-08T16:12:52Z,1,132,1,5416,FALSE,FALSE
1529,2013-02-08T13:42:19Z,g&#39;day,857,2013-02-08T13:42:19Z,2013-02-08T13:42:19Z,2,25,0,5422,FALSE,FALSE
1530,2013-02-08T13:47:06Z,Hello,857,2013-02-08T13:47:06Z,2013-02-18T08:58:53Z,2,2288,10,5423,FALSE,FALSE
1531,2013-02-08T13:51:19Z,hello,857,2013-02-08T13:51:19Z,2013-03-02T19:41:39Z,2,101,30,5424,FALSE,FALSE
1532,2013-02-08T13:55:01Z,Question,857,2013-02-08T13:55:01Z,2013-02-14T12:17:52Z,2,1104,4,5425,FALSE,FALSE
1533,2013-02-08T14:01:01Z,Greetings,857,2013-02-08T14:01:01Z,2013-02-18T04:37:52Z,1,281,8,5426,FALSE,FALSE
1534,2013-02-08T14:56:15Z,Hey,857,2013-02-08T14:56:14Z,2013-02-11T00:06:12Z,1,2392,4,5435,FALSE,FALSE
1535,2013-02-09T05:46:24Z,Lol,2871,2013-02-09T05:46:24Z,2013-02-09T05:46:24Z,1,1,0,5450,FALSE,FALSE
1536,2013-02-09T08:55:32Z,Hello,2288,2013-02-09T08:55:32Z,2013-02-10T18:48:23Z,2,2871,16,5454,FALSE,FALSE
1537,2013-02-10T08:49:29Z,Friends,857,2013-02-10T08:49:29Z,2013-02-14T11:57:38Z,1,132,6,5468,FALSE,FALSE
1538,2013-02-10T17:21:26Z,lol,2871,2013-02-10T17:21:26Z,2013-02-10T17:21:26Z,2,2319,0,5479,FALSE,FALSE
1540,2013-02-11T06:37:42Z,Howdy,857,2013-02-11T06:37:42Z,2013-02-11T06:37:42Z,2,50,0,5489,FALSE,FALSE
1541,2013-02-11T06:39:03Z,Question,857,2013-02-11T06:39:02Z,2013-02-11T23:08:31Z,2,293,2,5490,FALSE,FALSE
1542,2013-02-11T06:40:32Z,.,857,2013-02-11T06:40:31Z,2013-02-14T11:24:31Z,2,2889,6,5491,FALSE,FALSE
1543,2013-02-11T22:02:00Z, Greetings,3023,2013-02-11T22:02:00Z,2013-02-11T22:44:36Z,2,4,1,5501,FALSE,FALSE
1544,2013-02-11T23:02:28Z,...,315,2013-02-11T23:02:28Z,2013-02-11T23:51:34Z,2,887,6,5503,FALSE,FALSE
1546,2013-02-12T02:31:41Z,Hello,0,2013-02-12T02:31:41Z,2013-12-20T05:18:27Z,1,10,8,5514,FALSE,TRUE
1548,2013-02-13T17:44:54Z,How&#39;s it going?,0,2013-02-13T17:44:53Z,2013-02-14T19:27:30Z,1,35,14,5536,FALSE,FALSE
1549,2013-02-15T08:27:07Z,NBU,857,2013-02-15T08:27:07Z,2013-02-18T04:33:11Z,2,85,4,5562,FALSE,FALSE
1550,2013-02-17T03:38:52Z,Poland,353,2013-02-17T03:38:52Z,2013-02-17T19:26:43Z,2,361,3,5584,FALSE,FALSE
1551,2013-02-18T09:04:36Z,Hey,857,2013-02-18T09:04:36Z,2013-02-18T09:04:36Z,2,329,0,5599,FALSE,FALSE
2077,2013-11-26T06:22:31Z,Think i&#39;ve seen you before,6359,2013-11-26T06:22:31Z,2013-11-26T07:16:25Z,2,16,3,7416,FALSE,FALSE
1553,2013-02-21T05:10:20Z,Recontruction...,315,2013-02-21T05:10:20Z,2013-02-21T18:48:38Z,2,53,1,5610,FALSE,FALSE
1554,2013-02-22T02:50:15Z,Know anything about wine?,2,2013-02-22T02:50:15Z,2013-02-22T03:36:36Z,1,283,2,5614,FALSE,FALSE
1555,2013-02-22T19:44:51Z,Question,35,2013-02-22T19:44:51Z,2013-02-23T05:37:38Z,1,53,2,5617,FALSE,TRUE
1556,2013-02-22T21:54:37Z,An invitation,0,2013-02-22T21:54:37Z,2013-02-23T14:14:26Z,2,1066,1,5619,FALSE,FALSE
1557,2013-02-22T22:05:29Z,An invitation,0,2013-02-22T22:05:28Z,2013-02-23T16:49:18Z,2,1793,1,5620,FALSE,FALSE
1558,2013-02-22T22:11:17Z,An invitation,0,2013-02-22T22:11:17Z,2013-02-22T22:11:17Z,2,2871,0,5621,FALSE,FALSE
1559,2013-02-23T17:18:44Z,Just joined.,0,2013-02-23T17:18:44Z,2013-02-23T17:36:50Z,2,2275,1,5629,FALSE,FALSE
1560,2013-02-23T22:06:55Z,Hey,164,2013-02-23T22:06:55Z,2013-02-23T22:37:12Z,2,161,1,5631,FALSE,FALSE
1563,2013-02-24T01:26:24Z,Topic of Faith,0,2013-02-24T01:26:24Z,2013-02-25T06:03:02Z,1,16,1,5635,FALSE,FALSE
1562,2013-02-24T01:16:20Z,An invitation.,0,2013-02-24T01:16:20Z,2013-02-24T01:16:20Z,2,2871,0,5634,FALSE,FALSE
1565,2013-02-24T17:46:37Z,National Action Front,2392,2013-02-24T17:46:37Z,2013-03-15T17:33:18Z,2,130,4,5644,FALSE,FALSE
1566,2013-02-24T20:19:34Z,Invatation,0,2013-02-24T20:19:34Z,2013-03-26T22:36:28Z,1,0,2,5646,FALSE,FALSE
1567,2013-02-24T20:31:31Z,An Invitation.,0,2013-02-24T20:31:30Z,2013-02-24T20:31:31Z,1,0,0,5647,FALSE,FALSE
1568,2013-02-24T21:09:59Z,An invitation.,0,2013-02-24T21:09:59Z,2013-02-24T22:31:28Z,2,2889,2,5648,FALSE,FALSE
1569,2013-02-25T17:57:18Z,Hello,3491,2013-02-25T17:57:18Z,2013-02-27T15:21:37Z,1,72,8,5654,FALSE,TRUE
1570,2013-02-26T06:17:34Z,Yes,2075,2013-02-26T06:17:34Z,2013-02-27T04:58:33Z,1,133,5,5658,FALSE,TRUE
2874,2014-09-08T08:50:11Z,hey,3491,2014-09-08T08:50:11Z,2014-09-08T20:08:21Z,1,6155,2,9642,FALSE,FALSE
1573,2013-02-26T19:33:05Z,Hey,3491,2013-02-26T19:33:05Z,2013-02-27T07:41:13Z,1,2392,2,5677,FALSE,TRUE
1739,2013-06-13T18:27:20Z,whats the symbol you are using as a avatar?,6117,2013-06-13T18:27:20Z,2013-06-14T07:10:08Z,1,0,4,6343,FALSE,FALSE
1576,2013-03-01T20:50:59Z,Weird board registration error,0,2013-03-01T20:50:58Z,2013-03-01T20:50:59Z,1,1,0,5705,FALSE,FALSE
1751,2013-06-23T20:46:24Z,Niggers are not human,288,2013-06-23T20:46:24Z,2013-06-23T20:46:24Z,1,67,0,6387,FALSE,TRUE
1578,2013-03-02T07:28:45Z,...,54,2013-03-02T07:28:45Z,2013-03-02T07:28:45Z,1,1,0,5711,FALSE,FALSE
1579,2013-03-03T18:26:28Z,Ford translation pdf,288,2013-03-03T18:26:27Z,2013-05-01T18:58:35Z,1,7,6,5716,FALSE,FALSE
1582,2013-03-04T11:58:30Z,о,53,2013-03-04T11:58:30Z,2013-03-04T18:12:52Z,1,132,6,5724,FALSE,FALSE
1583,2013-03-05T05:30:28Z,subject,293,2013-03-05T05:30:27Z,2013-03-06T12:10:39Z,1,2075,1,5734,FALSE,FALSE
1584,2013-03-06T20:33:34Z,forum français,0,2013-03-06T20:33:33Z,2013-03-06T20:55:28Z,1,2345,3,5736,FALSE,TRUE
1587,2013-03-06T21:25:48Z,translation,0,2013-03-06T21:25:48Z,2013-03-06T21:25:48Z,1,206,0,5742,FALSE,TRUE
1591,2013-03-07T03:31:21Z,Hello,0,2013-03-07T03:31:21Z,2013-03-07T03:31:21Z,1,1986,0,5749,FALSE,TRUE
1740,2013-06-15T21:19:59Z,National Autism,67,2013-06-15T21:19:59Z,2013-06-15T21:36:29Z,2,6117,3,6355,FALSE,FALSE
1594,2013-03-08T00:23:32Z,Ahoy,1176,2013-03-08T00:23:29Z,2013-04-24T20:17:50Z,1,3491,19,5757,FALSE,FALSE
1595,2013-03-08T19:27:21Z,Problems with my account,0,2013-03-08T19:27:21Z,2013-03-09T14:19:07Z,1,35,1,5763,FALSE,FALSE
1597,2013-03-09T06:54:24Z,Reporting those spamthreads,16,2013-03-09T06:54:24Z,2013-03-09T07:52:25Z,1,2,1,5767,FALSE,TRUE
